Box Title,Box UID,Box Status,Override,CSV Path,QC Expiry (h),Last In-Spec QC / Fallback,Latest Match Time,Reason,Used Parsed Time,Sample,Test Name,Expected,k*StdDev,Low,High,Latest Value,Timestamp Source,In Spec,Units
PAC Flash 1,box_2096856031904,GREEN,,//asapserver/Labsharedrive/ASAP Lab Results/Flash Results/Optiflash 1/Pac Flash 1_parsed.csv,24.00,2026-01-08 08:40:12,2026-01-08 08:40:12,System nominal,YES,AJ25,Flash - D3828,57.74,2.94,54.8,60.68,55.5,parsed,YES,C
Viscocity,box_2301728638432,UNKNOWN,,//asapserver/Labsharedrive/ASAP Lab Results/Viscosity Results/Viscosity Results.csv,24.00,,,"Missing data for: QC, TESTING",NO,AJ25,Viscosity - D445,2.36,0.0442,2.3158,2.4042,,,,mm2/s
Handheld API,box_2301728342368,YELLOW,,//asapserver/Labsharedrive/ASAP Lab Results/API Results/API Results.csv,24.00,2025-12-23 11:25:55.075165,2025-12-23 11:25:55.075165,Warnings in: QC,NO,AJ25,API Gravity D4052-22,37.37,0.1,37.27,37.47,37.3,file_mtime,YES,API
OptiMPP 1,box_175810797800001,UNKNOWN,,//asapserver/Labsharedrive/ASAP Lab Results/Cloud & Pour/OptiMPP 1/OptiMPP 1_parsed.csv,168.00,,,"Missing data for: QC, TESTING",NO,Cloud CRM,Cloud - D7689,-7.4,2.8,-10.2,-4.6,,,,C
OptiMPP 1,box_175810797800001,UNKNOWN,,//asapserver/Labsharedrive/ASAP Lab Results/Cloud & Pour/OptiMPP 1/OptiMPP 1_parsed.csv,168.00,,,"Missing data for: QC, TESTING",NO,Pour CRM,Pour Point - D7346,-18.3,6.4,-24.7,-11.9,,,,C
OptiMPP 2,box_175810797800002,UNKNOWN,,//asapserver/Labsharedrive/ASAP Lab Results/Cloud & Pour/OptiMPP 2/optimpp 2_parsed.csv,168.00,,,"Missing data for: QC, TESTING",NO,Cloud CRM,Cloud - D7689,-7.4,2.8,-10.2,-4.6,,,,C
OptiMPP 2,box_175810797800002,UNKNOWN,,//asapserver/Labsharedrive/ASAP Lab Results/Cloud & Pour/OptiMPP 2/optimpp 2_parsed.csv,168.00,,,"Missing data for: QC, TESTING",NO,Pour CRM,Pour Point - D7346,-18.3,6.4,-24.7,-11.9,,,,C
BenchTop Bio,box_2332332582384,UNKNOWN,,//asapserver/Labsharedrive/ASAP Lab Results/Bio Results/Bio Results.csv,24.00,,2025-11-12 17:45:34.915816,"Missing data for: QC, TESTING",NO,SetaCheck 5%,Bio - D7371,5,0.5,4.5,5.5,,file_mtime,,%
AQUAMAX KF,box_1834023730592,GREEN,,//asapserver/Labsharedrive/ASAP Lab Results/KF Results/KF Results.csv,24.00,2026-01-08 11:14:02.116405,2026-01-08 11:14:02.116405,System nominal,NO,AJ25,KF - D6304,52.4,15,37.4,67.4,46.92,file_mtime,YES,ppm
Eraspec NIR,box_1765996407293,YELLOW,,//asapserver/Labsharedrive/ASAP Lab Results/Eraspec NIR/eraspec nir_parsed.csv,24.00,2026-01-06 09:57:58,2026-01-06 09:57:58,Warnings in: QC,YES,AJ24,API Gravity D4052-22,37.23,0.12,37.11,37.35,37.13,parsed,YES,API
Eraspec NIR,box_1765996407293,YELLOW,,//asapserver/Labsharedrive/ASAP Lab Results/Eraspec NIR/eraspec nir_parsed.csv,24.00,2026-01-06 09:57:58,2026-01-06 09:57:58,Warnings in: QC,YES,AJ24,IBP - D86,180.83,6.24,174.59,187.07,180.83,parsed,YES,C
Eraspec NIR,box_1765996407293,YELLOW,,//asapserver/Labsharedrive/ASAP Lab Results/Eraspec NIR/eraspec nir_parsed.csv,24.00,2026-01-06 09:57:58,2026-01-06 09:57:58,Warnings in: QC,YES,AJ24,10% - D86,211.93,2.6,209.33,214.53,211.93,parsed,YES,C
Eraspec NIR,box_1765996407293,YELLOW,,//asapserver/Labsharedrive/ASAP Lab Results/Eraspec NIR/eraspec nir_parsed.csv,24.00,2026-01-06 09:57:58,2026-01-06 09:57:58,Warnings in: QC,YES,AJ24,50% - D86,262.62,1.8,260.82,264.42,262.62,parsed,YES,C
Eraspec NIR,box_1765996407293,YELLOW,,//asapserver/Labsharedrive/ASAP Lab Results/Eraspec NIR/eraspec nir_parsed.csv,24.00,2026-01-06 09:57:58,2026-01-06 09:57:58,Warnings in: QC,YES,AJ24,90% - D86,328.16,3.2,324.96,331.36,328.16,parsed,YES,C
Eraspec NIR,box_1765996407293,YELLOW,,//asapserver/Labsharedrive/ASAP Lab Results/Eraspec NIR/eraspec nir_parsed.csv,24.00,2026-01-06 09:57:58,2026-01-06 09:57:58,Warnings in: QC,YES,AJ24,FBP - D86,357.46,5.52,351.94,362.98,357.46,parsed,YES,C
